Transaction Amount,Quantity,Customer Age,Is Fraudulent,Account Age Days,Transaction Hour,Payment Method_bank transfer,Payment Method_credit card,Payment Method_debit card,Device Used_mobile,Device Used_tablet,Product Category_electronics,Product Category_health & beauty,Product Category_home & garden,Product Category_toys & games
189.4,3,31,0,80,3,True,False,False,False,True,True,False,False,False
33.86,5,45,0,149,14,False,True,False,True,False,True,False,False,False
84.26,3,39,0,88,3,True,False,False,False,False,False,False,False,True
181.03,3,27,0,114,14,False,False,True,False,False,False,False,True,False
299.92,4,32,0,255,2,False,False,True,False,True,False,False,True,False
552.24,2,38,0,359,15,False,True,False,False,False,False,False,False,False
734.54,3,43,0,79,0,False,False,True,True,False,False,False,True,False
215.89,3,35,0,346,7,False,True,False,False,False,True,False,False,False
168.16,3,40,0,223,4,False,False,False,True,False,True,False,False,False
163.86,3,24,0,223,19,False,False,True,False,True,False,True,False,False
107.56,4,27,0,222,17,True,False,False,True,False,False,False,True,False
740.1,1,18,0,160,4,False,True,False,True,False,False,True,False,False
126.28,1,42,0,278,10,False,False,False,False,False,False,False,False,True
107.65,4,24,0,84,15,True,False,False,False,True,False,False,False,True
185.67,2,36,0,126,11,False,False,False,False,False,False,False,True,False
119.79,2,20,0,111,11,True,False,False,False,False,False,False,True,False
182.02,1,52,0,317,5,False,False,False,True,False,False,False,False,False
330.13,5,46,0,207,14,False,True,False,True,False,False,False,False,False
406.32,5,43,0,51,8,False,True,False,False,False,False,False,False,False
95.3,1,39,0,150,17,False,False,True,True,False,False,False,True,False
130.69,4,33,0,328,9,False,False,True,False,True,False,False,True,False
227.84,4,19,0,357,2,False,False,True,False,False,True,False,False,False
82.68,2,16,0,235,7,False,False,False,False,True,False,False,False,False
31.27,2,33,0,360,20,False,False,True,False,False,False,False,False,True
26.83,1,15,0,18,11,False,False,True,True,False,False,True,False,False
261.4,4,43,0,118,3,False,False,False,False,True,False,False,True,False
30.92,2,35,0,33,5,False,True,False,False,False,False,False,True,False
440.0,4,41,1,364,0,False,True,False,True,False,False,False,False,True
645.33,2,25,0,329,15,False,False,False,True,False,False,False,False,False
416.64,1,44,0,114,0,True,False,False,False,False,False,False,False,False
542.43,1,52,0,237,15,False,True,False,False,True,False,True,False,False
15.73,1,40,0,217,7,False,False,False,False,False,False,False,False,False
22.82,2,41,0,218,22,False,True,False,True,False,False,False,True,False
358.05,5,37,1,30,1,False,False,True,True,False,False,True,False,False
192.82,1,40,0,54,20,False,True,False,True,False,True,False,False,False
54.77,4,46,1,37,1,False,False,True,False,True,False,False,False,False
551.1999999999999,1,49,1,7,11,False,True,False,True,False,False,False,False,True
236.05,1,38,0,142,2,True,False,False,True,False,False,True,False,False
37.24,2,52,0,246,4,False,False,True,True,False,False,False,True,False
109.02,3,45,0,336,10,False,False,False,False,False,False,False,True,False
60.47,5,32,0,331,13,False,False,True,True,False,False,False,True,False
422.08,3,26,0,21,3,False,False,False,False,True,False,False,True,False
757.25,3,46,1,89,3,True,False,False,False,True,True,False,False,False
137.0,5,29,0,3,4,False,False,False,False,False,False,False,False,True
413.15,1,39,0,352,3,False,True,False,False,True,False,False,False,False
87.99,2,45,0,346,13,False,False,False,False,True,False,False,False,True
393.19,4,32,0,228,15,False,True,False,False,False,False,False,False,True
205.46,5,18,0,95,13,False,False,True,True,False,False,False,False,False
125.24,4,54,0,64,6,False,True,False,False,False,False,False,True,False
693.33,5,31,1,9,13,False,True,False,True,False,False,False,False,False
426.51,4,26,0,302,17,False,True,False,True,False,False,True,False,False
266.44,4,33,0,167,7,False,True,False,False,True,False,False,False,False
131.25,4,36,0,253,8,False,True,False,False,False,False,True,False,False
262.26,5,25,0,121,0,False,False,True,False,False,True,False,False,False
91.91,3,25,0,177,3,True,False,False,True,False,False,True,False,False
601.5,4,43,0,362,3,False,True,False,False,False,False,False,False,False
394.73,5,36,0,332,15,False,True,False,False,False,False,False,True,False
318.06,1,23,0,286,22,True,False,False,True,False,False,False,False,False
257.58,3,25,0,66,18,True,False,False,False,False,False,True,False,False
69.91,3,24,0,307,5,False,False,False,True,False,False,False,False,False
251.69,1,27,0,365,5,True,False,False,False,False,True,False,False,False
112.81,3,41,0,46,16,False,False,True,False,True,False,False,False,True
205.15,4,37,0,21,0,False,False,False,False,False,False,False,True,False
248.18,2,39,0,247,11,False,False,False,False,True,False,False,True,False
380.47,1,21,0,84,15,False,True,False,False,True,False,False,False,False
71.49,4,25,0,254,22,False,False,True,False,False,False,False,False,False
449.09,4,33,0,132,14,False,False,False,False,True,False,False,True,False
448.71,5,35,0,30,18,False,True,False,False,True,False,False,True,False
1748.81,1,40,0,7,20,False,False,False,True,False,False,False,False,True
40.89,4,36,0,147,7,False,False,True,False,True,True,False,False,False
62.98,2,26,0,257,23,True,False,False,True,False,False,False,False,True
14.33,4,30,0,266,22,True,False,False,False,False,False,False,False,False
496.38,1,36,0,227,19,False,True,False,False,True,False,True,False,False
45.64,1,44,0,51,15,False,True,False,True,False,False,False,True,False
32.19,2,56,0,184,17,False,False,False,True,False,False,False,False,False
38.93,2,35,0,348,17,False,False,True,False,True,False,False,False,False
70.86,5,29,0,237,5,False,False,False,True,False,False,False,False,False
760.24,5,44,0,99,14,False,False,False,True,False,False,False,False,False
31.39,2,31,0,192,4,False,False,True,True,False,False,False,False,False
471.98,5,42,0,358,9,False,False,False,False,True,False,False,True,False
35.82,4,30,0,215,20,False,True,False,False,False,False,True,False,False
282.09,5,43,0,347,20,False,False,False,False,True,True,False,False,False
14.87,4,41,1,13,3,False,False,False,True,False,False,True,False,False
30.05,2,28,0,347,12,True,False,False,False,True,False,False,False,True
17.66,5,45,0,231,21,False,True,False,False,True,True,False,False,False
101.02,4,51,0,307,0,False,True,False,False,True,True,False,False,False
61.39,1,26,0,83,8,False,False,True,True,False,False,False,False,True
38.32,5,37,0,331,4,False,False,True,True,False,False,False,False,True
258.11,2,14,0,312,1,False,False,False,False,True,False,False,True,False
80.87,1,34,0,266,10,True,False,False,False,True,False,False,False,True
281.52,1,35,0,113,3,True,False,False,False,True,True,False,False,False
86.65,3,37,0,225,0,False,False,False,False,False,False,False,False,True
150.53,3,34,1,337,17,False,True,False,True,False,False,False,False,False
126.39,2,41,0,241,0,False,False,False,False,True,False,False,True,False
23.48,5,48,0,20,8,False,False,True,False,False,False,True,False,False
38.81,3,40,0,176,7,False,True,False,False,True,True,False,False,False
398.28,4,37,0,323,15,False,False,True,False,False,False,False,False,False
775.6999999999999,4,51,1,140,14,True,False,False,False,True,False,False,False,False
228.07,1,18,0,170,18,False,False,False,False,False,True,False,False,False
358.39,5,34,0,228,19,False,False,True,True,False,True,False,False,False
230.17,4,32,0,228,12,False,False,False,True,False,False,False,True,False
96.88,4,44,0,154,1,False,False,False,False,True,False,True,False,False
77.76,2,23,0,197,23,False,True,False,True,False,True,False,False,False
38.89,4,55,0,164,21,False,False,True,False,False,True,False,False,False
156.78,2,50,1,284,3,False,True,False,False,True,True,False,False,False
450.63,2,29,0,41,0,True,False,False,False,False,True,False,False,False
35.46,4,54,0,308,14,False,False,False,False,True,False,True,False,False
115.68,1,35,0,236,22,True,False,False,False,False,False,False,False,False
145.57,1,47,0,304,19,False,True,False,False,False,False,False,False,False
346.08,3,37,0,309,0,False,False,True,False,True,False,False,False,True
57.31,1,44,0,311,7,False,False,True,False,False,False,False,True,False
138.75,3,18,0,261,22,False,False,True,False,True,True,False,False,False
308.41,4,31,0,327,19,False,False,False,False,True,False,False,True,False
152.53,2,27,0,224,9,False,False,True,False,True,False,False,False,True
221.95,2,27,0,356,8,False,False,False,False,True,True,False,False,False
915.55,4,41,0,4,9,True,False,False,False,False,False,True,False,False
12.2,2,42,0,20,0,False,True,False,True,False,False,False,False,False
55.7,3,43,0,250,16,True,False,False,False,False,False,False,False,False
728.47,5,41,0,269,19,False,True,False,False,False,False,False,True,False
666.55,1,31,0,246,13,False,False,True,False,True,False,False,False,False
177.22,1,43,0,90,9,False,False,True,True,False,False,False,True,False
233.2,1,35,0,3,13,False,False,True,False,True,False,False,False,True
407.82,5,29,1,174,5,False,True,False,False,True,True,False,False,False
323.69,2,44,0,346,23,True,False,False,True,False,False,True,False,False
29.3,4,20,0,31,10,False,False,True,True,False,True,False,False,False
127.4,3,33,0,116,3,False,False,False,False,False,False,True,False,False
71.17,5,29,0,244,19,False,True,False,False,True,False,False,False,True
31.93,5,21,0,69,3,True,False,False,True,False,False,False,False,True
57.12,1,22,0,131,1,False,False,False,False,False,False,False,False,True
866.46,2,29,0,345,10,False,True,False,True,False,True,False,False,False
72.08,5,44,0,191,15,False,False,False,True,False,False,False,False,True
262.62,4,52,0,360,23,False,True,False,False,False,False,True,False,False
413.44,1,46,0,60,0,False,False,False,False,True,False,True,False,False
121.7,3,17,0,176,21,False,False,True,True,False,False,False,False,False
112.57,2,16,0,166,11,False,False,False,False,False,False,False,True,False
50.1,1,20,0,105,16,True,False,False,False,True,True,False,False,False
146.43,1,30,0,257,1,False,True,False,True,False,True,False,False,False
39.02,1,31,0,44,2,False,False,True,False,True,False,False,True,False
452.87,5,26,0,327,18,True,False,False,False,True,False,False,True,False
185.55,5,41,0,323,0,False,False,False,False,False,False,False,False,True
623.5,5,46,1,191,1,False,False,True,False,True,False,False,False,True
238.47,5,38,0,313,3,True,False,False,False,False,True,False,False,False
226.69,4,32,0,308,14,True,False,False,True,False,False,False,False,True
419.93,1,37,0,349,21,True,False,False,False,False,False,False,False,False
230.22,1,56,0,119,19,False,False,True,False,True,False,True,False,False
82.33,3,34,0,257,12,False,False,True,False,False,False,False,False,True
490.21,2,28,0,6,2,True,False,False,True,False,True,False,False,False
80.8,2,39,0,39,14,False,True,False,True,False,False,False,False,True
82.76,3,36,0,328,8,False,False,True,True,False,False,False,True,False
134.54,2,39,0,187,14,True,False,False,False,False,False,False,True,False
140.52,1,44,0,208,2,False,False,False,False,False,True,False,False,False
63.81,1,37,0,113,21,False,True,False,True,False,False,False,False,False
336.28,3,23,0,282,19,False,False,True,True,False,False,False,True,False
100.54,2,41,0,196,20,False,False,True,False,True,False,False,False,False
2108.15,1,24,1,258,4,True,False,False,False,False,False,False,False,False
102.0,1,26,0,309,19,False,False,True,False,True,False,True,False,False
17.57,5,46,0,254,11,False,False,True,False,True,False,True,False,False
437.71,4,29,0,323,23,False,False,True,False,True,False,False,False,False
236.86,4,41,0,97,23,False,False,True,False,True,False,False,True,False
118.09,1,32,0,165,6,False,False,True,True,False,True,False,False,False
532.24,1,29,0,271,0,True,False,False,True,False,False,False,True,False
39.85,3,25,0,86,11,True,False,False,False,False,False,True,False,False
116.8,3,39,0,281,7,False,True,False,False,True,False,False,True,False
29.23,5,29,0,83,19,False,False,False,False,False,False,True,False,False
68.85,2,43,0,268,22,False,False,False,False,False,False,False,False,False
830.26,2,30,0,164,23,False,False,False,False,True,False,False,False,True
95.56,2,48,0,2,13,False,False,True,False,False,False,True,False,False
318.3,5,44,0,127,2,True,False,False,True,False,False,False,False,True
95.59,4,46,0,251,2,False,True,False,False,True,False,False,False,True
114.22,4,44,0,364,4,False,True,False,True,False,False,False,False,True
139.72,3,24,0,6,19,True,False,False,False,False,False,False,True,False
181.53,2,42,0,94,0,False,False,False,False,True,True,False,False,False
50.46,1,26,0,124,23,False,True,False,True,False,True,False,False,False
129.27,5,44,0,114,14,False,False,True,False,True,True,False,False,False
100.69,4,24,0,195,18,False,False,False,False,False,False,True,False,False
149.87,2,42,1,52,3,True,False,False,True,False,False,False,False,True
396.89,2,45,0,7,4,False,False,True,False,False,False,True,False,False
22.71,5,41,0,78,15,False,False,False,False,False,False,True,False,False
395.47,2,32,0,193,4,False,False,True,False,True,False,True,False,False
287.65,4,29,0,91,17,True,False,False,False,True,False,True,False,False
87.42,4,66,0,115,7,True,False,False,False,False,False,True,False,False
129.48,4,38,0,206,4,True,False,False,False,True,True,False,False,False
18.89,1,31,0,184,17,False,True,False,False,False,False,False,False,True
573.59,3,42,0,330,0,False,False,False,False,True,False,False,True,False
78.45,5,42,0,324,9,False,False,False,False,True,False,False,True,False
137.08,1,25,0,93,16,False,True,False,False,True,False,True,False,False
296.65,2,33,0,240,7,False,False,True,False,True,False,False,False,True
529.22,3,42,1,117,0,False,False,True,True,False,True,False,False,False
262.13,4,44,0,364,11,False,True,False,False,False,False,True,False,False
212.48,2,41,0,355,10,True,False,False,False,False,False,False,False,False
123.98,1,23,0,169,17,False,True,False,False,True,False,False,True,False
94.25,3,34,0,186,2,False,True,False,True,False,False,False,False,False
393.92,5,35,0,110,0,True,False,False,False,False,False,True,False,False
23.63,5,19,0,157,4,False,True,False,False,False,False,False,True,False
10.12,3,22,0,198,18,False,True,False,False,False,True,False,False,False
60.34,5,47,0,109,18,True,False,False,False,False,False,False,False,True
